IO Id,IO Name,Agency Name,Advertiser Name,Currency Type,Currency Exchange Rate,Ad Relevance,Booking Date,TA Rebate,IO Type,Agency Parent Company,Agency Type,ClientName
540087,EXXON JUNIO.2016,Universal McCann,Exxon Mobil Corporation,MXN,18.45,Energy,2016-06-14,0,IO,Interpublic,Holding Company,Exxon
540097,TMH Meydan Ramadan June 2016,Starcom Mediavest,Meydan Group LLC,AED,3.67,Travel and Transport,2016-06-07,0.12,IO,Publicis group,Holding Company,Meydan LLC
540107,Alcon Jun - Jul 2016 In-stream Promotion,Starcom Mediavest,Novartis International AG,HKD,7.77,Health,2016-06-08,0.05,IO,Publicis group,Holding Company,Alcon
540117,Exponential.BR.IProspect.RCI.JunJul16,iProspect,Royal Caribbean Cruises Ltd.,AUD,1.37,Travel and Transport,2016-07-27,0.1,IO,Aegis,Holding Company,Royal Caribbean International
540127,Fedex June 2016,Allied Media,Fedex Corporation,INR,67.16,Business and Industry,2016-06-08,0,IO,Independent,Independent,Fedex
540147,"VDX, Red Bull - Max Verstappen 2016",Starcom Mediavest,Red Bull GmbH,EUR,0.89,Consumer Goods,2016-06-27,0.15449573,IO,Publicis group,Holding Company,Red Bull
540167,AirAsiaGo - Jun_Jul 2016,Carat,Tune Group Sdn Bhd,SGD,1.37,Travel and Transport,2016-06-08,0,IO,Aegis,Holding Company,AirAsiaGo
540177,TradingCamp.CPL,Direct,Genesis,USD,1,Hardware & Electronics,2016-06-27,0,Full tango,Independent,Direct,TradeCPL
540187,Youtube - Offline Campaign June 2016,OMD,Google Inc.,IDR,13868,Technology,2016-06-28,0,IO,Omnicom group,Holding Company,Youtube Offline.
540197,IAB.HP.Magna.Universal.J&J.Neutrogena.Jun.16,Magna Global,Johnson & Johnson,EUR,0.89,Consumer Goods,2016-06-07,0.2,IO,Interpublic,Holding Company,Neutrogena.HIS
540217,Exponential.Performance.GroupM.Mediacom.Tiscali.June.16,MediaCom,Tiscali s.p.a.,EUR,0.89,Telecoms,2016-06-07,0,IO,WPP,Holding Company,Tiscali
540227,IAB.HIS.Ymedia.Wink.Ikea.Vitality.IV.Jun.16,Ymedia,Stichting INGKA Foundation,EUR,0.89,Retail,2016-06-07,0.2453,IO,Independent,Independent,Ikea.HIS
540247,BLIM JUNIO 2016,Direct,Televisa,MXN,18.45,Media,2016-06-08,0,IO,Independent,Direct,BLIM
540257,2016_narcan_display,Good Apple Digital,"ADAPT Pharma, Inc.",USD,1,Health,2016-06-07,0,IO,Independent,Independent,Narcan
540267,Banco Azteca TAZ June July 2016,I Latina,Grupo Salinas,MXN,18.45,Retail,2016-06-07,0,IO,Independent,Independent,Banco Azteca
540277,2016 Ritchie Brothers Auctioneers Japan_SEA Jun13_Jul3,Direct,Ritchie Bros. Auctioneers,CAD,1.3,Finance,2016-06-14,0,IO,Independent,Direct,Ritchie Bros. Auctioneers
540287,Display_UOC_Post Grad_2016,Nunn Media,University of Canberra,AUD,1.37,Education,2016-06-07,0,IO,Independent,Independent,University Of Canberra
540297,Fed Gov DFR National NAVY Jul-Dec 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-13,0.1,IO,Aegis,Holding Company,Australian Federal Government
540307,Fed Gov DFR National ARMY Jul-Dec 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-13,0.1,IO,Aegis,Holding Company,Australian Federal Government
540317,Exponential.Slingshot.UniversalSony.10Cloverfield.July2016,Carat,Sony Corporation,AUD,1.37,Hardware & Electronics,2016-06-08,0.1,IO,Aegis,Holding Company,Sony Pictures
540327,X1 Premium Screens Campaign,Dynamo,BMW,NZD,1.47,Automotive,2016-06-10,0,IO,Omnicom group,Holding Company,BMW
540337,J&J to Life Scan_Verio_EDGE_2016,CADREON,Johnson & Johnson,AED,3.67,Consumer Goods,2016-06-07,0.11,Edge,Interpublic,Holding Company,Verio
540347,Fed Gov DFR National AIR FORCE Jul-Dec 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-13,0.1,IO,Aegis,Holding Company,Australian Federal Government
540357,Exponential.BR.CQU.CareerFinder.June-July2016,Global Rev Gen,Central Queensland University,AUD,1.37,Education,2016-06-15,0,IO,Independent,Independent,Central Queensland University
540367,Fed Gov National TRI SERVICE Jul-Dec 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-10,0.1,IO,Aegis,Holding Company,Australian Federal Government
540377,VDX / BLEND / VAKANTIEVEILINGEN / Q2-Q3 2016,Direct,Emesa Nederland BV,EUR,0.89,Travel and Transport,2016-06-13,0,IO,Independent,Direct,VakantieVeilingen
540387,Display.CPM-A.Hellomedia.ClinicaBaviera.Junio.16,Hello Media Group S.L.,Clinica Baviera,EUR,0.89,Health,2016-06-08,0.15,IO,Independent,Independent,Clinica Baviera IAB
540397,VDX.Programmatic.Rectangle.CPM.Havas.Affiperf.Neomercurocromo.June.2016,Direct,NeoMercuroCromo,EUR,0.89,Health,2016-06-09,0,PMP,Independent,Direct,NeoMercuroCromo
540407,DisplayCPM-A.Arena Media.Sinapsis.UIC.Junio.16,Arena Media,Sinapsis de Medios,EUR,0.89,Other,2016-06-09,0.1689,IO,Havas,Holding Company,UIC Display
540417,Chevrolet Retail Standard IAB June 2016,Carat,General Motors Company,MXN,18.45,Automotive,2016-06-08,0.303,IO,Aegis,Holding Company,Chevrolet
540427,2016 Edmonton Destination Marketing Hotels CFL Jun8_Nov3,Mediactive,Edmonton Destination Marketing Hotels,CAD,1.3,Travel and Transport,2016-06-09,0,IO,Independent,Independent,Edmonton Destination Hotel
540437,"PPP_July16, PPP_Aug16, PPP_Sept16",Santy,Peter Piper Pizza,USD,1,QSR,2016-07-14,0,IO,Independent,Independent,Peter Piper Pizza
540447,2016 Alberta One Call Jul1_Sep11,Mediactive,Alberta One-Call Corporation,CAD,1.3,Public Services,2016-06-13,0,IO,Independent,Independent,Alberta One Call
540457,AKA Fawlty Towers SYD Jul-Sep 2016,Mitchell & Partners,AKA,AUD,1.37,Entertainment,2016-06-10,0.1,IO,Aegis,Holding Company,AKA
540467,Exponential.BR.iProspect.TFE.Jun2016,iProspect,TFE Hotels,AUD,1.37,Travel and Transport,2016-06-09,0.1,IO,Aegis,Holding Company,TFE Hotels
540477,Mercy Care Foster Care Jun-Jul16,Adcorp,MercyCare,AUD,1.37,Charity,2016-06-09,0,IO,Independent,Independent,Mercy Care
540487,Kubota_MSeries_Jun_2016,ADMATIC,Kubota Corporation,AUD,1.37,Automotive,2016-06-16,0,IO,Independent,Independent,Kubota
540497,VDX.Display Multidispositivo.GM.Mediacom.GSK.Zovirax.Jun.16,Group M,GlaxoSmithKline Plc,EUR,0.89,Health,2016-06-09,0.3085,IO,WPP,Holding Company,GSK VDX
540507,VDX.Blended.CPE.OMG.OMD.Nissan.Juke.June2016,OMD,Nissan Motor Company Ltd,EUR,0.89,Automotive,2016-06-17,0,IO,Omnicom group,Holding Company,Nissan
540517,Transform Hair Removal CPA June 2016,TwentySix Digital,Transform Medical Group,GBP,0.68,Health,2016-06-09,0.05,IO,Independent,Independent,Transform Hair Removal
540547,Blyth Academy - GHS Summer Campaign - 2016,Direct,Blyth Academy,CAD,1.3,Education,2016-06-10,0,IO,Independent,Direct,Blyth Academy
540557,Chubb Adhesion June,Neo Ogilvy,Ace Limited,MXN,18.45,Finance,2016-06-09,0.25,IO,WPP,Holding Company,Chubb
540567,Mike and Dave need wedding dates.July 2016,Spark PHDIQ,News Corporation,NZD,1.47,Entertainment,2016-06-13,0,IO,Publicis group,Holding Company,20th Century Fox
540577,Instream.CPV.Havas.Arena.Dia.Op12.Jun16,Arena Media,Dia S.A.,EUR,0.89,Retail,2016-06-09,0.1689,IO,Havas,Holding Company,Dia.ADO
540587,Chevrolet.Spark VDXAdhesion June.2016,Carat,General Motors Company,MXN,18.45,Automotive,2016-06-09,0.303,IO,Aegis,Holding Company,Chevrolet
540597,2016 SaskTel Q2 WiFi Locations SKTMG-0434 Jun20_Jul31,DSA Media,SaskTel,CAD,1.3,Telecoms,2016-06-13,0,IO,Independent,Independent,SaskTel
540607,Fed Gov DFR ROST Submariner Jul-Aug 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-15,0.1,IO,Aegis,Holding Company,Australian Federal Government
540617,Dominator June/July 2016,Electric Art Advertising,DuluxGroup Limited,NZD,1.47,Consumer Goods,2016-06-21,0,IO,Independent,Independent,Dominator
540627,Healthcare Investment 2016,Direct,Informa plc,AED,3.67,Technology,2016-08-02,0,IO,Independent,Direct,Healthcare Investment MENA
540637,Garador June/July 2016,Electric Art Advertising,DuluxGroup Limited,NZD,1.47,Consumer Goods,2016-06-14,0,IO,Independent,Independent,Garador
540647,AGRA Innovate 2016,Direct,Informa plc,AED,3.67,Technology,2016-08-02,0,IO,Independent,Direct,AGRA Innovate
540657,DIPMF 2016,Direct,Informa plc,AED,3.67,Technology,2016-08-02,0,IO,Independent,Direct,DIPMF
540667,HR Summit 2016,Direct,Informa plc,AED,3.67,Technology,2016-08-02,0,IO,Independent,Direct,HR Summit
540677,Google_GmailWork_June'16,Group M,Google Inc.,INR,67.16,Technology,2016-06-10,0,IO,WPP,Holding Company,Google
540687,DU Zinger online - June July 2016,Starcom Mediavest,Emirates Integrated Telecommunications Company,AED,3.67,Telecoms,2016-06-10,0.12,IO,Publicis group,Holding Company,Du Telecommunication
540697,Display.CPM-A.Hellomedia.Cesce.Junio.16,Hello Media Group S.L.,CESCE,EUR,0.89,Finance,2016-06-10,0.15,IO,Independent,Independent,CESCE Display
540707,IAB.CPM-L.Havas.Arena.Aegon.Jun.16,Arena Media,Aegon,EUR,0.89,Finance,2016-06-10,0.1689,IO,Havas,Holding Company,AEGON SEGUROS
540717,IAB.CPM-A.Ymedia.Wink.Lowi.Tactica.Jun.16,Ymedia,Vodafone Group Plc,EUR,0.89,Telecoms,2016-06-10,0.2453,IO,Independent,Independent,Lowi.TF
540727,Toyota.Distribuidores.June 2016,Chocolate CEI,Toyota Motor Corporation,MXN,18.45,Automotive,2016-06-10,0.1,IO,Independent,Independent,Toyota Motor Corporation
540737,2016 Edmonton Destination Marketing Hotels All Access Summer Jun20_Sep18,Mediactive,Edmonton Destination Marketing Hotels,CAD,1.3,Travel and Transport,2016-06-13,0,IO,Independent,Independent,Edmonton Destination Hotel
540747,2016_EUCA_WAT_1516,Campbell-Ewald,Energy Upgrade California,USD,1,Energy,2016-06-10,0,IO,Interpublic,Holding Company,Energy Upgrade California
540757,Bupa International 457 Jul-Aug 2016,OMD,The British United Provident Association Limited,AUD,1.37,Finance,2016-06-29,0,IO,Omnicom group,Holding Company,Bupa - Quick Quote Start
540767,Microsoft FY16 Surface SMB - Jun 2016,Dentsu,Microsoft Corporation,SGD,1.37,Technology,2016-06-22,0,IO,Aegis,Holding Company,Microsoft
540777,Instream.GM.Maxus.Colgate.MW.Actis Pen.Jun.16,Group M,Colgate-Palmolive Company,EUR,0.89,Consumer Goods,2016-06-13,0.3085,IO,WPP,Holding Company,Colgate AdoT
540797,Baseline - June 16 Burst,Mindshare,Lufthansa,ZAR,15.69,Travel and Transport,2016-06-13,0.11,IO,WPP,Holding Company,Baseline 2016 AO
540807,VDX.In-Stream.GroupM.Mediacom.NamcoBandaiAtari.June.16,MediaCom,Bandai Namco Holdings,EUR,0.89,Gaming,2016-06-13,0,IO,WPP,Holding Company,Namco Bandai Atari
540817,Old Mutual TLAA,Clicks2Customers,Old Mutual plc,ZAR,15.69,Finance,2016-06-14,0,IO,Independent,Independent,Old Mutual
540827,VDX.Mobile.Opera.OMD.Renault.Megane.Jul.16,OMD,Renault S.A.,EUR,0.89,Automotive,2016-06-13,0.352,IO,Omnicom group,Holding Company,VDX Renault
540837,DisplayCPM-A.Arena Media.Sinapsis.UIC.Posgrados.Junio.16,Arena Media,Sinapsis de Medios,EUR,0.89,Other,2016-06-13,0.1689,IO,Havas,Holding Company,UIC Display
540847,Nissan Xtrail_Standard Banner_June 2016,Accuen Media,Nissan Motor Company Ltd,IDR,13868,Automotive,2016-06-14,0,IO,Omnicom group,Holding Company,Nissan ‚Äì Xtrail
540857,Nissan Sales Promo Bandung_Std Banner_June 2016,Accuen Media,Nissan Motor Company Ltd,IDR,13868,Automotive,2016-06-14,0,IO,Omnicom group,Holding Company,Nissan ‚Äì Promo Bandung
540867,2016_FrPP_OEO_2Q_PCN4263,22 Squared,"Publix Super Markets, Inc.",USD,1,Retail,2016-06-13,0,IO,Independent,Independent,Publix Supermarket
540887,Sleepyhead_Chiro_VDX_July_2016,Lassoo,Sleepyhead,NZD,1.47,Entertainment,2016-06-14,0,IO,Independent,Independent,Sleepyhead
540897,Al Marai Powder Milk June 2016,Starcom Mediavest,Almarai,AED,3.67,Travel and Transport,2016-06-14,0.12,IO,Publicis group,Holding Company,Powder Milk
540907,VDX.Instream.Netbooster.TurismoJordania.Jun.16,Netbooster,Jordan Tourism Board,EUR,0.89,Travel and Transport,2016-06-14,0.14,IO,Independent,Independent,Turismo Jordania VDX
540917,Lava.X81_June'16,Direct,Lava International,INR,67.16,Hardware & Electronics,2016-06-28,0,IO,Independent,Direct,Lava
540927,Lava_X81 Digital Campgain,Direct,Lava International,INR,67.16,Hardware & Electronics,2016-06-15,0,IO,Independent,Direct,Lava
540937,Sands China Venetian and Holiday Inn Jun 2016 Promotion,MediaCom,Las Vegas Sands Corp,HKD,7.77,Entertainment,2016-06-15,0,IO,WPP,Holding Company,Sands China
540947,XOLO_June2016,Direct,Lava International,INR,67.16,Hardware & Electronics,2016-06-15,0,IO,Independent,Direct,Xolo
540957,Transunion July 2016,25am,Transunion,ZAR,15.69,Finance,2016-07-12,0,IO,Independent,Independent,TransUnion
540967,BP New Fuel,Mindshare,BP plc,ZAR,15.69,Energy,2016-06-20,0.11,IO,WPP,Holding Company,New Fuel
540977,Mike's hard Root Beer - Canada 2016,Icon International,Mark Anthony Group Inc,CAD,1.3,Consumer Goods,2016-06-20,0,IO,Independent,Independent,Mikes Hard Root Beer
540987, FTLB16,"Crispin, Porter Bogusky",Berkshire Hathaway Inc.,USD,1,Finance,2016-06-14,0,IO,Independent,Independent,Fruit of the Loom
541007,Standard Chatered AM & CUP Card Jun 2016 Display Promotion Phase 2 ,iProspect,Standard Chartered Bank,HKD,7.77,Finance,2016-06-15,0.15,IO,Aegis,Holding Company,Standard Chartered Bank
541017,Mercy Care Foster Care July-Aug16,Adcorp,MercyCare,AUD,1.37,Charity,2016-06-15,0,IO,Independent,Independent,Mercy Care
541027,Flight Vouchers,Direct,GreenLight Media,EUR,0.89,Other,2016-06-17,0,Full tango,Independent,Direct,Greenlight Media BV
541037,Display.CPM-A.Coremedia.CEF.Junio2016,ENTUSIASMO Y MUCHO VALOR DOS S.L.,CEF,EUR,0.89,Finance,2016-06-15,0,IO,Independent,Independent,CEF TF
541047,Jaguar SA - FPACE Launch,Mindshare,Tata Group,ZAR,15.69,Automotive,2016-06-20,0.11,IO,WPP,Holding Company,F-PACE
541057,TF.Hyundai.Active June 2016,INNOCEAN Worldwide,Hyundai Motor Group,INR,67.16,Automotive,2016-06-15,0,IO,Independent,Independent,Hyundai
541067,SA Mint July Burst,MediaShop,The South African Mint Company,ZAR,15.69,Consumer Goods,2016-06-16,0,IO,Independent,Independent,SA Mint
541077,Starcom Liberty Cadillac Ramadan 2016,Starcom Mediavest,General Motors Company,AED,3.67,Automotive,2016-06-15,0.12,IO,Publicis group,Holding Company,Cadillac Range
541087,DBS SME Business Class Mobile App Promotion,MEC,DBS Bank,HKD,7.77,Finance,2016-06-16,0,IO,WPP,Holding Company,DBS Hong Kong
541117,National Australia Bank Q1 2017 Performance Display Promotion,iProspect,National Australia Bank,HKD,7.77,Finance,2016-06-16,0.15,IO,Aegis,Holding Company,National Australia Bank
541147,VDX.Display.Opera.OMD.LeroyMerlin.Verano.Jun.16,Omnicom Media Group,Groupe Adeo,EUR,0.89,Retail,2016-06-15,0.352,IO,Omnicom group,Holding Company,Leroy Merlin
541157,F17 Kim Crawford Q3 ,Bensimon Byrne Agency,"Constellation Brands, Inc.",CAD,1.3,Retail,2016-06-29,0,IO,Independent,Independent,Kim Crawford Wines
541167,Exponential.StandardPreRoll.GroupM.Mec.Pfizer.Omega.Jun.16,MEC,"Pfizer, Inc",EUR,0.89,Health,2016-06-15,0,IO,WPP,Holding Company,Pfizer
541177,2016_Oakley_US_PRIZM_,OMD,Luxottica Group S.p.A.,USD,1,Retail,2016-06-16,0,IO,Omnicom group,Holding Company,Oakley
541187,RCI_LF PRO_Q3 2016,Mullen,Royal Caribbean Cruises Ltd.,USD,1,Travel and Transport,2016-06-15,0,IO,Interpublic,Holding Company,Royal Caribbean
541197,FTMB16,"Crispin, Porter Bogusky",Berkshire Hathaway Inc.,USD,1,Finance,2016-06-16,0,IO,Independent,Independent,Fruit of the Loom
541207,FTMI16,"Crispin, Porter Bogusky",Berkshire Hathaway Inc.,USD,1,Finance,2016-06-16,0,IO,Independent,Independent,Fruit of the Loom
541217,Audible US/CA June 16 - DTT,M&C Saatchi Mobile,"Amazon.com, Inc.",USD,1,Retail,2016-06-17,0.15,IO,Independent,Independent,Amazon ?«Ù Audible
541227,John West Fiery Tuna Jul-Aug16,Initiative Media,J. R. Simplot Company,AUD,1.37,Consumer Goods,2016-06-16,0,IO,Interpublic,Holding Company,Simplot
541237,Cisco_FY16_Q4_UCS_Intel_June'16,Radeus Advertising,"Cisco Systems, Inc.",INR,67.16,Technology,2016-06-16,0,IO,Omnicom group,Holding Company,Cisco
541247,Bayer - Supradyn,MEC,Bayer AG,ZAR,15.69,Health,2016-06-28,0,IO,WPP,Holding Company,Supradyn
541257,"VDX Instream, My Media, Asus ZC550KL, June 2016",My Media Interactive,ASUSTeK Computer Inc.,EUR,0.89,Hardware & Electronics,2016-06-20,0,IO,Independent,Independent,ASUS
541267,"VDX Mobiel, Red Bull Art Of Camping Juni 2016 ",Starcom Mediavest,Red Bull GmbH,EUR,0.89,Consumer Goods,2016-06-21,0.15449573,IO,Publicis group,Holding Company,Red Bull
541287,"TF, Goldbach Digital Services, Ibis Family Summer CH, July Aug 2016",Goldbach Audience AG,Accor,EUR,0.89,Travel and Transport,2016-06-17,0,IO,Independent,Independent,Accor
541297,TankAds.MB,TankAds,Media150,USD,1,Finance,2016-06-16,0,Full tango,Independent,Independent,TankSkin2016
541307,Transform_TwentySix_CPE VDX_June,TwentySix Digital,Transform Medical Group,GBP,0.68,Health,2016-06-17,0.05,IO,Independent,Independent,Transform Medical Group
541317,IAB.CPM-A.GM.Mindshare.Jaguar.XF.Junio16,Group M,Tata Group,EUR,0.89,Automotive,2016-06-16,0.3085,IO,WPP,Holding Company,Jaguar
541327,VDX.Mobile.Vivaki.Starcom.Samsung.Pay.Junio.16,Vivaki Communications,Samsung,EUR,0.89,Hardware & Electronics,2016-06-17,0.26,IO,Publicis group,Holding Company,Samsung VDX
541337,IABs.CPC.Opera.OMD.Intel.Jun.16,Omnicom Media Group,Intel Corporation,EUR,0.89,Technology,2016-06-17,0.352,IO,Omnicom group,Holding Company,Intel
541347,OM_16_DR.Shutterfly.July.2016,Direct,"Shutterfly, Inc.",USD,1,Retail,2016-06-16,0,IO,Independent,Direct,Shutterfly
541357,Exponential - Reliant Streaming - June 2016,Amnet,"NRG Energy, Inc.",USD,1,Energy,2016-06-21,0,IO,Aegis,Holding Company,Reliant Energy
541367,FY17 TXM New,Saatchi & Saatchi,Toyota Motor Corporation,USD,1,Automotive,2016-06-28,0,IO,Publicis group,Holding Company,Toyota Parts and Services
541377,SEN Campaign June-Sept16,Quattro Group,SEN,AUD,1.37,Other,2016-06-17,0,IO,Independent,Independent,SEN
541387,OfficeACQ_Q4_ConsumerVideo,M&C Saatchi Mobile,Microsoft Corporation,USD,1,Technology,2016-06-17,0.15,IO,Independent,Independent,Microsoft
541397,Exponential.BR.Carat.Woolworths.WhyIPickWWs.JulAug2016,Carat,Woolworths Limited,AUD,1.37,Retail,2016-06-20,0.1,IO,Aegis,Holding Company,Woolworths
541407,VDX_MBS_July 2016,Sphere,Melbourne Business School,AUD,1.37,Education,2016-06-20,0,IO,Independent,Independent,MBA Awards
541417,NEC-ICC_Burst1_Jun/Jul2016_Mediacom Bham,MediaCom,NEC group,GBP,0.68,Business and Industry,2016-06-20,0,IO,WPP,Holding Company,NEC - ICC Booking
541427,Intel Display 2016,Accuen Media,Intel Corporation,IDR,13868,Technology,2016-06-17,0,IO,Omnicom group,Holding Company,Intel
541437,Display.CPM-A.Bedooin.Junio.16,Direct,Bedooin.com,EUR,0.89,Travel and Transport,2016-06-21,0,IO,Independent,Direct,Bedooin Display
541447,FY2016|CDW|Q2 APC Incremental,Neo Ogilvy,CDW Corporation,USD,1,Business and Industry,2016-06-17,0,IO,WPP,Holding Company,CDW
541457,FY16 Back to School - Display,"Centro Media, Inc.",Kohlberg Kravis Roberts,USD,1,Other,2016-07-12,0,IO,Independent,Independent,Academy Sports
541477,BCH_Rankings_2016,Boathouse,Boston Childrens Hospital,USD,1,Health,2016-06-17,0,IO,Independent,Independent,Boston Children?«÷s Hospital
541487,Nissan N-Sport Jul-Sep 2016,Carat,Nissan Motor Company Ltd,AUD,1.37,Automotive,2016-06-21,0.1,IO,Aegis,Holding Company,Nissan
541497,Fed Gov DFR ROST Trades Jul-Aug 2016,Mitchell & Partners,Australian Federal Government,AUD,1.37,"Government, Social and Political",2016-06-21,0.1,IO,Aegis,Holding Company,Australian Federal Government
541507,Castrol - Edge,Mindshare,Castrol Limited,ZAR,15.69,Other,2016-06-22,0.11,IO,WPP,Holding Company,Castrol
541517,IO Media4Moments / Weight Watchers ,Media4Moments,"Weight Watchers International, Inc.",EUR,0.89,Health,2016-06-20,0,IO,Independent,Independent,Weight Watchers Benelux
541537,IABs.CPC.Opera.OMD.Intel.PBI.Jun-Jul.16,Omnicom Media Group,Intel Corporation,EUR,0.89,Technology,2016-06-20,0.352,IO,Omnicom group,Holding Company,Intel
541547,VDX.Display.GM.Mediacom.VW.Passat.Jun.16,Group M,Volkswagen Group,EUR,0.89,Automotive,2016-06-21,0.3085,IO,WPP,Holding Company,Volkswagen VDX
541557,ESPN Fantasy Football Acquisition - July,Direct,ESPN Inc.,USD,1,Media,2016-06-30,0,IO,Independent,Direct,ESPN
541567,Yamaha_Ymarketing_ATV_SeptOct2016,Ymarketing,Yamaha Corporation,USD,1,Automotive,2016-07-07,0,IO,Independent,Independent,Yamaha
541577,2016 Best Buy Boxing Day in July Appliances PN 267692 Jul4_14,Direct,Best Buy,CAD,1.3,Retail,2016-06-21,0,IO,Independent,Direct,Best Buy Canada
541587,15-ELMH-670 FY16 Playbook Media,Lipman Hearne,Elmhurst College,USD,1,Education,2016-06-23,0,IO,Independent,Independent,Elmhurst College
541597,FY17 Epson EBS,Moxie Interactive,Seiko Group,USD,1,Hardware & Electronics,2016-06-22,0,IO,Publicis group,Holding Company,Epson Business
541607,Indusind Bank_June'16,Interactive Avenues,Hinduja Group,INR,67.16,Finance,2016-06-24,0.12,IO,Interpublic,Holding Company,IndusInd
